Id,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,Ss,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstacy,Heroin,Ketamine,Legalh,Lsd,Meth,Mushrooms,Nicotine,Vsa
671,18-24,0,Professional certificate/ diploma,UK,White,-0.34885077562865574,0.16912805824268257,-0.4526296716343368,-0.7628364312634675,-0.40640425366064753,-2.6850452477302422,-0.5431683478463336,4,0,3,0,6,4,4,2,0,0,0,0,3,0,0,0,6,0
672,35-44,0,Professional certificate/ diploma,UK,White,-0.4683231369552169,0.8088479237572055,-0.018368732080488795,-0.6077920519588935,0.12389191185434495,0.915018975040276,1.2736628734893594,2,1,1,0,6,6,6,1,0,1,0,0,0,1,0,1,6,0
673,18-24,0,University degree,UK,White,-0.24717003879613886,0.0042212888448033845,1.442298856330978,0.7631620279696526,0.9418861747248215,0.5469007087892307,-0.22125868776173244,2,0,0,0,6,6,5,0,0,0,0,0,1,0,0,0,6,0
674,18-24,1,"Some college or university, no certificate or degree",UK,White,1.2365672944318482,1.1187241488448052,0.44869825865780233,0.5921650128587294,0.9418861747248215,-0.753225791296744,0.08554037637589663,4,0,0,0,6,2,4,2,0,2,0,0,0,0,0,0,0,0
675,18-24,1,Masters degree,UK,Asian,0.82684902293302,-0.6965547185490073,-0.5847475826945501,-0.6077920519588935,-1.0164472930228352,-0.753225791296744,0.7969941428269786,3,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0
676,35-44,0,Professional certificate/ diploma,UK,White,-0.052213504855487626,-0.3004573879283393,-0.7192654466880604,-0.7628364312634675,-0.7829794752183343,0.1937741107892311,1.2736628734893594,3,2,1,0,6,6,6,3,0,3,0,3,3,1,0,3,6,1
677,18-24,0,Professional certificate/ diploma,UK,White,0.22408761855117706,0.0042212888448033845,-1.6866272284001254,-0.1551222241063227,0.26041471134491845,0.915018975040276,0.7969941428269786,3,0,0,0,6,6,6,0,0,0,0,0,6,0,0,0,6,0
678,25-34,0,University degree,UK,White,0.5220372219869126,-0.3004573879283393,0.44869825865780233,-0.6077920519588935,-0.653672680399117,-0.23554703870612545,-0.22125868776173244,6,2,2,0,5,3,4,2,0,0,0,0,0,0,0,0,3,0
679,18-24,0,"Some college or university, no certificate or degree",UK,White,2.289368641815069,-2.1206428212020163,-0.31809172435268174,-0.0171735355935936,-2.0492980949829396,-1.4536436559090193,-1.6044905281465378,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,2
680,18-24,1,"Some college or university, no certificate or degree",UK,White,0.6305501029100478,-0.3004573879283393,-0.5847475826945501,-1.215215481970605,1.4654674470039688,-0.753225791296744,1.2736628734893594,4,5,3,3,6,3,5,3,0,0,0,0,5,0,3,0,3,3
681,45-54,0,Doctorate degree,UK,White,0.22408761855117706,-0.8079909571211307,-0.17753883227167516,-0.0171735355935936,-2.0492980949829396,-0.753225791296744,-2.1544290441012417,6,6,1,3,6,1,5,3,3,6,3,3,3,2,2,2,0,0
682,35-44,0,"Some college or university, no certificate or degree",UK,White,-1.3308863372990785,0.0042212888448033845,-1.2798502686723625,-0.6077920519588935,0.12389191185434495,0.915018975040276,0.7969941428269786,6,0,2,3,6,3,4,0,0,2,0,0,0,0,0,0,6,0
683,25-34,0,Masters degree,UK,White,1.3751736663347747,-1.76758078926997,0.44869825865780233,0.2887641285945435,0.586497944660533,-1.4536436559090193,-0.8757259965584026,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0
684,35-44,1,University degree,UK,White,0.5220372219869126,-0.154504612287235,-0.4526296716343368,-0.1551222241063227,-0.653672680399117,-1.4536436559090193,-0.5431683478463336,3,2,2,2,3,3,5,3,1,2,0,2,2,2,0,3,1,0
685,35-44,1,Professional certificate/ diploma,UK,White,0.9123109309052565,-0.6965547185490073,1.246486796919702,-1.215215481970605,-1.5214673977306608,1.3456810983554328,1.9970515199809755,5,0,0,6,6,5,6,0,0,0,0,0,3,0,6,1,5,0
686,25-34,0,University degree,Australia,White,-0.34885077562865574,0.16912805824268257,0.7273036734457946,-0.45426171917019537,-0.7829794752183343,0.915018975040276,0.4193122694051331,6,4,3,4,6,6,6,3,0,3,0,2,3,5,0,5,4,0
687,18-24,1,"Some college or university, no certificate or degree",Canada,White,1.606444749144182,0.9666306404460798,1.442298856330978,-0.3023657544747939,-0.900600351361439,0.915018975040276,1.2736628734893594,4,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0
688,45-54,1,Left school before 16 years,Australia,White,-0.9229211819525353,0.640840686349351,-0.9793841947388138,0.9442460019876703,0.26041471134491845,-1.4536436559090193,-2.1544290441012417,5,1,0,2,4,4,5,1,0,0,0,0,0,1,0,0,3,0
689,35-44,0,"Some college or university, no certificate or degree",USA,White,1.0227672663057819,1.1187241488448052,-0.31809172435268174,-1.215215481970605,0.586497944660533,0.915018975040276,1.2736628734893594,2,2,1,3,6,6,6,1,0,1,0,0,0,0,0,0,3,0
690,55-64,1,Masters degree,UK,White,0.82684902293302,-0.6965547185490073,-0.4526296716343368,-0.0171735355935936,-0.14277954966710424,1.9426449280417288,0.4193122694051331,6,1,0,1,6,1,5,0,0,0,0,0,0,1,0,1,1,0
691,55-64,0,"Some college or university, no certificate or degree",UK,White,0.4171708226605297,-0.6965547185490073,-1.4291795576726232,-1.4833521172524338,-0.14277954966710424,0.5469007087892307,-0.5431683478463336,6,0,0,2,6,0,5,0,0,0,1,0,0,0,1,0,6,0
692,25-34,1,University degree,UK,White,-0.14932612188547958,-0.154504612287235,-0.9793841947388138,0.13187481843618676,0.41717239060141975,-0.753225791296744,-0.5431683478463336,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,2,0
693,45-54,1,Masters degree,UK,White,0.22408761855117706,-0.6965547185490073,-0.31809172435268174,-0.3023657544747939,-0.528314643691725,-0.753225791296744,-0.8757259965584026,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0
694,35-44,0,Masters degree,UK,White,-1.1966677646801562,-0.3004573879283393,0.14301052980661966,0.43985794944047424,0.586497944660533,-1.4536436559090193,-0.8757259965584026,6,1,0,0,6,2,6,1,0,1,0,0,0,0,0,0,2,0
695,35-44,0,Professional certificate/ diploma,UK,White,-0.9229211819525353,-0.5765094134637486,-0.4526296716343368,-0.6077920519588935,-0.27637585837429446,0.1937741107892311,-0.22125868776173244,4,1,1,0,6,6,4,2,0,2,0,2,2,1,0,1,2,1
696,35-44,1,Masters degree,UK,White,-0.14932612188547958,-0.4405905148775806,-0.018368732080488795,1.289709304358478,1.816085096202194,-0.753225791296744,-1.2228441989199232,6,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0
697,55-64,0,University degree,UK,White,-0.7931605332637086,0.32395078120035065,0.44869825865780233,-1.4833521172524338,1.4654674470039688,-0.23554703870612545,0.08554037637589663,4,1,1,0,6,6,4,1,0,0,0,0,0,1,0,1,1,0
698,45-54,1,University degree,Canada,Other,-1.6948833395463199,-0.3004573879283393,1.0677957406518224,1.615560189609726,-0.006356972463632867,-0.753225791296744,0.08554037637589663,5,0,0,0,6,6,6,0,0,0,0,0,0,1,0,1,6,0
699,35-44,0,University degree,USA,White,-0.052213504855487626,-0.9501107917272493,0.8877591040782448,-0.0171735355935936,-0.653672680399117,-0.23554703870612545,-0.5431683478463336,6,4,0,3,6,4,6,2,0,2,1,0,0,3,0,2,4,0
700,55-64,0,"Some college or university, no certificate or degree",UK,White,-0.14932612188547958,-1.0948795698758713,-0.7192654466880604,0.2887641285945435,-1.0164472930228352,-0.23554703870612545,0.4193122694051331,6,2,2,0,6,6,5,2,0,2,0,0,2,2,0,2,6,2
701,35-44,1,"Some college or university, no certificate or degree",Other,White,0.9123109309052565,0.16912805824268257,0.44869825865780233,-0.9192845623046153,0.12389191185434495,1.3456810983554328,1.2736628734893594,4,2,0,2,6,6,6,2,1,3,1,0,3,2,0,2,6,1
702,45-54,0,Left school before 16 years,UK,White,-1.0551963000940674,1.1187241488448052,0.44869825865780233,0.7631620279696526,1.1368987009682203,-0.753225791296744,0.4193122694051331,1,1,1,2,6,6,4,0,0,0,0,0,0,0,2,2,6,0
703,35-44,1,University degree,UK,White,-0.34885077562865574,0.640840686349351,0.5867306980766432,-0.3023657544747939,-0.006356972463632867,0.915018975040276,0.7969941428269786,3,1,2,2,5,3,6,0,0,3,0,2,3,2,0,3,2,0
704,55-64,0,University degree,UK,White,-1.4418736164485815,0.8088479237572055,-0.17753883227167516,-0.9192845623046153,-0.14277954966710424,-0.753225791296744,0.08554037637589663,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,1,0
705,35-44,0,"Some college or university, no certificate or degree",USA,White,-0.7931605332637086,-0.3004573879283393,-0.5847475826945501,-0.6077920519588935,0.26041471134491845,-0.753225791296744,-0.5431683478463336,6,1,1,1,1,6,1,1,1,1,1,1,3,1,1,1,1,1
706,18-24,0,"Some college or university, no certificate or degree",UK,White,-1.4418736164485815,0.32395078120035065,1.0677957406518224,2.0453488641561437,0.12389191185434495,-0.753225791296744,-0.22125868776173244,3,2,2,2,5,6,4,0,0,0,0,0,2,0,0,0,6,0
707,18-24,1,University degree,UK,White,-0.14932612188547958,-0.9501107917272493,-1.4291795576726232,-0.45426171917019537,0.26041471134491845,0.5469007087892307,-0.8757259965584026,5,0,0,0,5,2,4,0,0,0,0,0,0,0,0,0,2,0
708,25-34,0,University degree,UK,White,-0.052213504855487626,1.9463183283359566,0.2955933114863293,-0.1551222241063227,-0.528314643691725,0.5469007087892307,0.4193122694051331,4,2,2,0,6,4,4,3,0,4,0,3,3,0,0,0,4,0
709,18-24,0,"Some college or university, no certificate or degree",UK,White,0.4171708226605297,-0.5765094134637486,-0.4526296716343368,0.7631620279696526,1.1368987009682203,-1.4536436559090193,-0.5431683478463336,4,0,3,0,6,3,6,0,0,5,0,3,3,0,0,0,2,0
710,18-24,0,Professional certificate/ diploma,UK,White,-0.9229211819525353,-0.3004573879283393,-0.7192654466880604,0.5921650128587294,0.41717239060141975,-0.753225791296744,-1.6044905281465378,3,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,6,0
711,18-24,0,University degree,UK,White,0.9123109309052565,0.16912805824268257,0.5867306980766432,-0.6077920519588935,-1.2602179619414389,0.1937741107892311,1.2736628734893594,4,2,3,2,3,6,6,2,0,2,0,3,3,3,0,2,4,0
712,18-24,0,"Some college or university, no certificate or degree",USA,White,-0.5814341911006304,-0.154504612287235,-0.8498570278492728,1.1172082695297971,0.41717239060141975,-1.4536436559090193,-0.8757259965584026,3,0,0,6,3,6,5,0,0,0,0,0,3,0,0,3,3,0
713,25-34,1,Masters degree,UK,White,0.5220372219869126,0.32395078120035065,0.7273036734457946,0.13187481843618676,1.1368987009682203,-0.23554703870612545,-0.5431683478463336,5,3,0,2,4,3,4,2,0,3,0,0,3,3,0,0,0,0
714,18-24,0,University degree,USA,White,0.5220372219869126,0.8088479237572055,0.8877591040782448,1.823696464951144,-0.006356972463632867,0.915018975040276,0.7969941428269786,6,4,2,0,6,6,5,0,0,3,0,0,3,5,0,3,4,0
715,18-24,0,Professional certificate/ diploma,UK,White,0.736518460960724,1.1187241488448052,0.44869825865780233,-1.0780488837111097,-0.27637585837429446,0.915018975040276,1.9970515199809755,4,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,4,0
716,18-24,1,"Some college or university, no certificate or degree",USA,White,0.6305501029100478,0.4786731653874694,1.0677957406518224,1.823696464951144,0.26041471134491845,-0.23554703870612545,0.4193122694051331,4,3,0,6,6,6,5,3,3,2,2,0,2,3,3,3,6,2
717,18-24,0,"Some college or university, no certificate or degree",UK,White,-0.052213504855487626,-1.5121784827136195,-1.2798502686723625,-0.6077920519588935,-1.7853426574419595,1.3456810983554328,-0.8757259965584026,3,0,0,3,6,6,6,0,0,0,0,0,0,0,0,0,6,0
718,35-44,0,University degree,USA,White,-0.7931605332637086,-0.8079909571211307,-0.31809172435268174,0.13187481843618676,0.26041471134491845,-0.753225791296744,-0.8757259965584026,4,1,0,5,5,6,4,2,0,0,0,2,2,2,0,3,6,1
719,18-24,0,Left school at 16 years,Other,White,-0.052213504855487626,-1.2350528323333323,-0.7192654466880604,-0.6077920519588935,-0.27637585837429446,1.9426449280417288,1.2736628734893594,4,2,0,0,4,6,5,0,0,0,0,0,0,0,0,0,6,0
720,55-64,0,University degree,UK,White,-0.34885077562865574,-0.9501107917272493,-0.7192654466880604,-0.45426171917019537,-0.40640425366064753,0.5469007087892307,0.4193122694051331,4,1,2,0,6,2,4,2,0,2,0,1,0,1,0,1,1,0
721,35-44,0,"Some college or university, no certificate or degree",UK,White,1.2365672944318482,0.8088479237572055,0.8877591040782448,-0.1551222241063227,1.1368987009682203,0.915018975040276,0.7969941428269786,6,5,3,4,6,6,6,2,0,3,2,2,3,2,0,3,6,1
722,35-44,1,Professional certificate/ diploma,UK,White,1.606444749144182,-0.6965547185490073,0.2955933114863293,0.7631620279696526,0.12389191185434495,-0.753225791296744,-0.8757259965584026,5,2,1,0,6,6,6,2,0,0,0,0,0,1,0,1,1,1
723,55-64,0,Professional certificate/ diploma,UK,White,-0.052213504855487626,-0.3004573879283393,-0.018368732080488795,-0.6077920519588935,-0.40640425366064753,-1.4536436559090193,-1.2228441989199232,1,1,0,1,6,6,4,1,0,0,1,0,0,1,0,1,1,1
724,25-34,1,University degree,UK,White,-0.9229211819525353,1.4600264768684657,0.2955933114863293,0.9442460019876703,0.586497944660533,0.1937741107892311,-0.5431683478463336,4,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0
725,35-44,1,"Some college or university, no certificate or degree",UK,White,1.134586023401797,-0.5765094134637486,0.7273036734457946,0.7631620279696526,-0.40640425366064753,0.1937741107892311,-0.22125868776173244,5,3,0,1,6,6,6,5,0,5,0,0,0,1,0,1,6,0
726,25-34,1,Masters degree,UK,White,0.31318599031358146,0.640840686349351,0.7273036734457946,1.615560189609726,0.26041471134491845,-0.23554703870612545,1.9970515199809755,4,2,3,3,6,4,6,5,0,4,0,5,3,5,0,3,3,0
727,18-24,0,Professional certificate/ diploma,UK,White,2.289368641815069,-0.9501107917272493,0.7273036734457946,-1.215215481970605,-0.528314643691725,-0.753225791296744,-0.5431683478463336,6,0,3,0,6,5,4,0,0,0,0,0,0,0,0,0,5,0
728,25-34,1,Masters degree,UK,Mixed-White/Black,0.31318599031358146,0.640840686349351,-0.5847475826945501,0.13187481843618676,-0.14277954966710424,0.1937741107892311,-0.22125868776173244,4,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0
729,18-24,0,"Some college or university, no certificate or degree",Canada,White,-1.4418736164485815,0.16912805824268257,0.7273036734457946,-0.3023657544747939,-1.5214673977306608,0.1937741107892311,0.08554037637589663,5,0,0,0,3,3,4,0,0,3,0,0,0,5,0,5,0,0
730,25-34,1,Left school at 16 years,Australia,White,-0.5814341911006304,0.32395078120035065,0.14301052980661966,-0.6077920519588935,0.12389191185434495,1.3456810983554328,0.7969941428269786,6,2,2,2,6,6,4,2,2,2,2,2,0,5,2,6,6,2
731,35-44,1,University degree,UK,White,0.736518460960724,0.0042212888448033845,-0.9793841947388138,-0.0171735355935936,-0.006356972463632867,-0.23554703870612545,-1.2228441989199232,4,1,1,0,6,1,6,0,0,1,0,0,0,1,0,1,2,1
732,18-24,0,"Some college or university, no certificate or degree",UK,White,-0.7931605332637086,1.2913469696979305,-0.31809172435268174,-0.1551222241063227,-0.528314643691725,0.1937741107892311,0.4193122694051331,5,5,2,0,5,4,5,0,0,3,0,0,4,0,0,3,0,0
733,18-24,1,University degree,UK,White,1.2365672944318482,0.640840686349351,0.7273036734457946,-0.1551222241063227,-0.006356972463632867,-0.753225791296744,-0.22125868776173244,6,0,2,0,6,4,4,3,0,3,0,0,3,0,0,0,4,0
734,35-44,0,Left school at 16 years,UK,Mixed-White/Asian,0.6305501029100478,0.16912805824268257,0.2955933114863293,-0.3023657544747939,-0.27637585837429446,-0.23554703870612545,-0.5431683478463336,4,2,2,3,6,6,4,0,0,0,0,0,2,1,0,1,6,0
735,18-24,0,"Some college or university, no certificate or degree",UK,White,0.736518460960724,1.1187241488448052,1.442298856330978,-1.4833521172524338,-1.7853426574419595,0.915018975040276,0.7969941428269786,6,3,3,3,4,6,4,3,0,3,0,3,3,0,0,3,6,0
736,25-34,1,University degree,UK,White,0.22408761855117706,2.135095691247529,2.4602303575915143,1.615560189609726,-0.653672680399117,1.3456810983554328,1.2736628734893594,5,3,2,3,6,4,4,5,0,4,2,3,3,5,3,3,6,2
737,25-34,0,University degree,UK,White,-0.4683231369552169,-1.76758078926997,-2.870416564804048,-1.4833521172524338,-1.1401015508494903,-1.4536436559090193,0.08554037637589663,6,2,4,0,6,3,6,5,0,5,0,4,0,1,0,0,4,0
738,25-34,0,University degree,UK,White,-1.0551963000940674,1.7476977320334912,-0.018368732080488795,0.13187481843618676,2.338864590184524,0.5469007087892307,1.2736628734893594,4,2,0,0,6,2,4,2,0,2,0,2,2,2,0,0,2,0
739,18-24,1,Left school at 18 years,Other,White,1.2365672944318482,0.16912805824268257,1.442298856330978,1.289709304358478,0.586497944660533,-0.753225791296744,0.4193122694051331,5,0,0,3,6,6,6,0,0,6,0,3,5,4,3,4,3,0
740,25-34,0,Masters degree,Other,White,-0.052213504855487626,-1.380162762301822,0.44869825865780233,-0.45426171917019537,-0.528314643691725,0.1937741107892311,0.7969941428269786,6,2,0,0,6,6,5,3,0,5,0,0,3,5,0,5,6,2
741,35-44,0,"Some college or university, no certificate or degree",UK,White,-1.3308863372990785,0.16912805824268257,0.5867306980766432,1.289709304358478,-0.653672680399117,0.915018975040276,0.08554037637589663,4,3,2,3,6,6,4,3,0,5,0,5,5,4,0,5,6,0
743,45-54,1,Masters degree,UK,White,0.82684902293302,-0.3004573879283393,0.2955933114863293,0.7631620279696526,1.6348130455205026,0.5469007087892307,0.4193122694051331,6,1,0,1,6,1,6,0,0,0,0,0,0,1,0,1,1,1
744,35-44,1,University degree,UK,White,0.6305501029100478,0.16912805824268257,-0.7192654466880604,-0.9192845623046153,-0.900600351361439,-1.4536436559090193,-1.2228441989199232,4,0,1,2,4,1,5,0,0,2,0,0,2,1,0,0,3,1
745,25-34,0,Left school at 16 years,UK,White,-0.34885077562865574,0.0042212888448033845,-0.5847475826945501,-0.9192845623046153,0.7602934127244029,0.5469007087892307,0.4193122694051331,1,0,0,0,0,6,6,0,0,0,0,0,2,0,6,0,0,0
746,45-54,0,"Some college or university, no certificate or degree",UK,White,-0.9229211819525353,0.16912805824268257,-0.018368732080488795,0.5921650128587294,-1.5214673977306608,1.3456810983554328,-0.22125868776173244,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0
747,25-34,1,Left school at 16 years,UK,White,0.736518460960724,0.32395078120035065,-1.1226884972956506,0.43985794944047424,-0.40640425366064753,-0.753225791296744,-0.22125868776173244,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
748,25-34,1,Masters degree,UK,White,-0.052213504855487626,0.4786731653874694,0.44869825865780233,0.2887641285945435,0.41717239060141975,-0.753225791296744,-0.22125868776173244,5,0,2,2,6,6,6,2,0,3,0,2,3,0,0,0,4,0
749,35-44,1,Left school at 16 years,UK,White,0.4171708226605297,-0.5765094134637486,-1.4291795576726232,-0.0171735355935936,-1.7853426574419595,0.1937741107892311,-0.22125868776173244,2,6,2,3,6,6,6,2,2,2,0,2,0,2,0,2,0,0
750,35-44,1,Doctorate degree,UK,White,-1.6948833395463199,0.9666306404460798,-0.9793841947388138,1.615560189609726,2.0499137142402626,-0.23554703870612545,-0.5431683478463336,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
751,35-44,0,Masters degree,UK,White,-0.14932612188547958,0.0042212888448033845,-0.018368732080488795,1.1172082695297971,-0.14277954966710424,-0.23554703870612545,0.4193122694051331,4,0,1,1,6,2,4,2,0,0,0,0,0,0,0,0,2,1
752,25-34,1,Professional certificate/ diploma,UK,White,-2.3480142754349504,1.4600264768684657,-1.8358159343833729,1.1172082695297971,1.3093311459275008,-0.23554703870612545,-0.8757259965584026,6,2,0,0,6,3,6,3,0,2,0,0,0,0,0,0,6,1
753,25-34,0,"Some college or university, no certificate or degree",Other,White,1.606444749144182,-0.3004573879283393,1.0677957406518224,1.4544395706454112,-1.7853426574419595,1.9426449280417288,0.08554037637589663,6,3,0,4,3,4,5,3,0,5,0,0,5,0,0,3,6,0
754,25-34,1,Masters degree,UK,White,0.4171708226605297,1.1187241488448052,-0.5847475826945501,1.289709304358478,0.41717239060141975,0.1937741107892311,0.4193122694051331,4,2,2,0,6,2,4,2,0,2,0,0,2,0,0,2,2,0
755,25-34,0,Doctorate degree,UK,White,-0.9229211819525353,0.4786731653874694,1.442298856330978,1.1172082695297971,-0.528314643691725,0.1937741107892311,0.08554037637589663,5,1,1,2,6,4,4,2,0,1,0,0,3,3,0,2,5,0
756,18-24,0,"Some college or university, no certificate or degree",USA,White,-1.4418736164485815,1.5911291144682642,1.6644200232118715,0.7631620279696526,2.6381483839290185,-0.753225791296744,-1.2228441989199232,4,5,3,3,6,2,4,3,0,3,3,5,5,5,3,5,6,0
757,18-24,1,Masters degree,UK,Mixed-White/Asian,0.6305501029100478,0.32395078120035065,-0.5847475826945501,0.13187481843618676,0.7602934127244029,-0.23554703870612545,-0.22125868776173244,4,0,2,0,4,2,4,0,0,0,0,0,2,0,0,0,0,0
758,18-24,1,"Some college or university, no certificate or degree",Republic of Ireland,White,2.289368641815069,-0.4405905148775806,-0.17753883227167516,0.7631620279696526,-2.1856304721280195,1.3456810983554328,0.4193122694051331,6,6,0,0,4,6,4,0,0,6,0,0,0,0,0,0,6,0
759,18-24,0,"Some college or university, no certificate or degree",USA,White,0.4171708226605297,0.640840686349351,-0.018368732080488795,-0.1551222241063227,-0.27637585837429446,0.5469007087892307,1.2736628734893594,3,3,0,4,6,6,4,3,3,3,0,0,5,0,3,3,6,0
760,18-24,0,Doctorate degree,UK,White,-2.7621103284111985,1.7476977320334912,0.5867306980766432,1.1172082695297971,0.26041471134491845,-0.753225791296744,0.4193122694051331,6,0,2,2,6,3,3,2,2,3,0,3,5,3,6,0,6,0
